CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-0.3932353759868302,0.06404382820688101,-0.22132526147383158,-0.1225518302372034,-0.04592458203959596,0.10462724841631474,0.942161783259551,1.2279595012605111,-0.5132818571617682,-0.5719614683934874,-1.5194156315478535,0.38977773111368647,1.1149298234331062,-0.8197797622238933
-0.40590204541725894,0.06404382820688101,-0.22132526147383158,-0.1225518302372034,-0.04592458203959596,-0.38133811089128733,0.5248735226423961,1.1706415607753944,-0.5132818571617682,-0.5719614683934874,-1.5194156315478535,0.4381197575403295,0.08475436862524835,-0.39285070209911954
-0.4086955047247143,0.06404382820688101,-0.22132526147383158,-0.1225518302372034,-0.04592458203959596,-0.5398050758828971,-1.0820523230675265,0.8000810755391159,-0.5132818571617682,-0.5719614683934874,-1.5194156315478535,0.3674830065972896,0.4348418490892002,-0.08633753072748694
-0.3454942248762579,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.4605715933870928,-0.24747580183321613,0.44499643423381885,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.4381197575403295,-0.6340727941306524,-0.22864721743574498
-0.34452730354569083,-0.4852209484285226,-0.2063332279882878,1.5792662743846937e-17,-0.04512299685293053,-0.26644956127237074,0.5834402960623475,0.3276857160409472,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.2518153269280612,-0.34711584293069203,-0.4694789949420276
-0.34577368872423886,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.612435768170719,-0.44147823878680575,0.34521545283931193,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.4239924073517218,-0.6039423142546565,-0.2833817123235365
-0.2954772711217899,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.47905940596944757,-1.4371133869259833,0.34521545283931193,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.3271979845750873,-0.8751166331386191,0.06691905495832955
-0.327283087035675,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.4064287136816257,0.48094844257743224,0.23024521721624924,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.32609428534160206,0.28562423446522067,-0.5461072877849357
-0.32510043900777297,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-1.1116067078942882,-1.1699024831974538,0.00985773605097606,-0.6285680185995909,-0.595830030443911,1.1647079035156653,-0.7528820853133361,-0.14194162282272038,-0.2505410153908615
-0.3341694535850796,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.75373547862157,0.0343767952503011,0.00985773605097606,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.372449653147972,-0.2007677978187123,-0.4694789949420276
-0.2721461669186189,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.9610630911522593,1.081257870131936,0.01052644535663568,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.21373770337282874,1.196712554525095,-0.9730363479097096
-0.319283581783764,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.43944266472154486,0.7554801929834555,0.11293449902337718,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.38988810103703486,0.16510231496123734,-0.3162224092562111
-0.27442432790722326,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.20570389135892,0.8469907764521298,0.09602570658026797,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.4381197575403295,0.8667120606451404,-0.7978859642687768
-0.303200850042783,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.6401674870442505,1.1508059135681288,0.15253164290851204,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.41207245563008393,1.0331470923411175,-0.8745142571116848
-0.33128519800633927,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.4935855444270108,0.9348409365820569,0.2979281519390911,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.40975468723976505,0.5194941496931885,-0.7540983683585435
-0.3206396299912666,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.9227669079459537,0.6273653761273112,0.32419887466143604,-0.6285680185995909,-0.595830030443911,1.1647079035156653,-0.5936182859214502,0.5496246295691845,-0.9401956509770346
-0.34052401340267224,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.6401674870442505,0.795744849709672,0.432816371880732,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.21715917099663226,0.305711221049218,-0.6446293785829602
-0.30705202695209044,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.3311569053106118,0.7408384996284674,0.3236256952565849,-0.6285680185995909,-0.595830030443911,1.1647079035156653,-0.5609487886102943,0.6601030557811692,-0.8416735601790098
-0.3286049392449015,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,0.2604530973247313,0.9458222065982983,0.3242466396118402,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.33922830622007355,0.017319485093257824,-0.44758519698691107
-0.30154765040198417,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,0.4968329867705493,0.6859321495472627,0.22121764158984322,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.2541330953183801,-0.10033286489872599,-0.162965823570395
-0.2864117940615463,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.7722232912039247,0.9348409365820569,0.21835174456558729,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.032731029081288616,1.4234085459730639,-1.0715584387077344
-0.2600089458752934,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.29814295427069265,1.1508059135681288,0.1906480733311144,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.215503622146405,0.05175431923725285,-0.8745142571116848
-0.25608583945237057,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.4592510353454956,0.4919297125936731,0.10228291508322658,-0.6285680185995909,-0.595830030443911,1.1647079035156653,-1.375258083075529,2.156583556288963,-1.016823943819943
-0.2839461446686003,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.7880699877030863,0.96778474663078,0.005415595663379489,-0.6285680185995909,-0.595830030443911,1.1647079035156653,0.017279239812498206,0.813625024673148,-1.0277708427975012
-0.22957450740951743,-0.4852209484285226,-0.2063332279882878,-0.1225518302372034,-0.04512299685293053,-0.26644956127237074,1.0373327900669727,-0.007672000747388829,-0.6285680185995909,-0.595830030443911,1.1647079035156653,-1.2018669334950352,1.0991471911171085,-0.9839832468872678
-0.412187034065945,-0.4852209484285226,-0.32738001687156704,-0.1225518302372034,-0.04735598415864136,-0.4817005220526408,-0.013208708153409477,-0.1984929776124225,-0.5132818571617682,-0.7629099647968772,0.3317040478062971,0.4381197575403295,-2.548689714387468e-16,-0.39285070209911954
-0.40826392764302216,-0.4852209484285226,-1.9726815717454243e-16,-0.1225518302372034,-0.04735598415864136,-0.603191861879541,-0.262117495188204,-0.19008634634127214,-0.5132818571617682,-0.7629099647968772,0.3317040478062971,0.22466432578433035,-0.18211559599071475,-0.272434813345978
-0.4103038958160478,-0.4852209484285226,-0.32738001687156704,-0.1225518302372034,-0.04735598415864136,-0.591306839505171,-0.9905417395988522,0.07563007275764735,-0.5132818571617682,-0.7629099647968772,0.3317040478062971,0.4381197575403295,-0.5608987715746625,-0.162965823570395
-0.39911237100091107,-0.4852209484285226,-0.32738001687156704,-0.1225518302372034,-0.04735598415864136,-0.43812210667994766,-1.4041695768772602,0.03412233085634214,-0.5132818571617682,-0.7629099647968772,0.3317040478062971,0.3998213941384003,-0.3657680447586893,0.2420694385992622
-0.4164957298487402,2.810367711383899,-0.49451342721040664,-0.1225518302372034,-0.05142116617673031,0.3925089014844055,-1.7116451373320065,0.7762941302377924,-0.7438541800374137,-0.9240227586372375,-0.08479788004838615,0.4241027772750702,-1.1993779879945743,0.9098302762303189
-0.41579294312554754,2.810367711383899,-0.49451342721040664,-0.1225518302372034,-0.05142116617673031,0.9590283013294102,-1.931270537656825,0.7762941302377924,-0.7438541800374137,-0.9240227586372375,-0.08479788004838615,0.4239924073517218,-1.535117620898528,1.358653134310209
-0.4047264105799719,-0.4852209484285226,-0.2746302694224316,-0.1225518302372034,-0.05027604448149398,0.623606558763836,-2.4034651483551848,0.9290464416306283,-0.7438541800374137,-1.0373984283767503,-0.2699098479838022,0.3113047156129033,-1.1247691806825848,0.4500605191728702
-0.40306849424975566,-0.4852209484285226,-0.2746302694224316,-0.1225518302372034,-0.05027604448149398,-0.17004882423580883,-2.2680294848215468,0.9290464416306283,-0.7438541800374137,-1.0373984283767503,-0.2699098479838022,0.28878925124980903,-0.985595059350604,0.30775083246461216
-0.4009624924248864,-0.4852209484285226,-0.2746302694224316,1.5792662743846937e-17,-0.05027604448149398,-0.11458538648874456,-2.2716899081602935,0.9290464416306283,-0.7438541800374137,-1.0373984283767503,-0.2699098479838022,0.4111894962432955,-0.7517251441226361,0.2420694385992622
-0.4052865174482882,-0.4852209484285226,-0.2746302694224316,-0.1225518302372034,-0.05027604448149398,-0.3021046283954831,-1.0454480896800566,0.9290464416306283,-0.7438541800374137,-1.0373984283767503,-0.2699098479838022,0.35523194510560596,-0.4489855606066778,-0.14107202561527846
-0.3995404105655402,-0.4852209484285226,-0.2746302694224316,-0.1225518302372034,-0.05027604448149398,-0.8131605904934235,-1.2723943366823693,0.6326649243721713,-0.7438541800374137,-1.0373984283767503,-0.2699098479838022,0.4381197575403295,-0.3542897667106909,-0.3490631061888861
-0.39754289259727116,-0.4852209484285226,-0.2746302694224316,-0.1225518302372034,-0.05027604448149398,-0.6758225541673629,-1.2906964533761043,0.6326649243721713,-0.7438541800374137,-1.0373984283767503,-0.2699098479838022,0.4381197575403295,0.21101542715323104,-0.272434813345978
-0.39271889849562486,-0.4852209484285226,-1.9726815717454243e-16,-0.1225518302372034,-0.05027604448149398,-0.3536063920177558,0.6200445294498172,0.9140004822532851,-0.7438541800374137,-1.0373984283767503,-0.2699098479838022,0.3922058694273538,0.878190338693139,-0.6446293785829602
-0.38981813450392366,-0.4852209484285226,-0.2746302694224316,-0.1225518302372034,-0.05027604448149398,-1.1868785162653033,0.9787660166470208,1.0002639826833855,-0.7438541800374137,-1.0373984283767503,-0.2699098479838022,0.4381197575403295,2.601366830648901,-0.885461156089243
-0.3938391122322575,-0.4852209484285226,-0.2746302694224316,-0.1225518302372034,-0.05027604448149398,-0.9188052338211633,-0.24015495515572208,1.1042482797134676,-0.7438541800374137,-1.0373984283767503,-0.2699098479838022,0.4381197575403295,0.5051463021331903,-0.338116207211328
-0.4092909867636611,0.43754387631895547,-0.34514835285443374,-0.1225518302372034,-0.050791349244350324,-0.44208378080473804,-0.836803959371479,1.4514994691524654,-0.6285680185995909,-0.9777270232506909,-0.7789677598061927,0.4233301878116308,0.11058049423324474,-0.305275510278653
-0.41463971256299315,0.43754387631895547,-1.9726815717454243e-16,-0.1225518302372034,-0.050791349244350324,-0.24135895848203237,-0.2035507217682523,1.4514994691524654,-0.6285680185995909,-0.9777270232506909,-0.7789677598061927,0.4057813699992195,-0.4662029776786756,-0.21770031845818652
-0.413433419244493,0.43754387631895547,-0.34514835285443374,-0.1225518302372034,-0.050791349244350324,0.28158202599027926,-1.7372681007032351,1.4514994691524654,-0.6285680185995909,-0.9777270232506909,-0.7789677598061927,0.4381197575403295,-1.0616386514185934,0.27491013553193716
-5.236577191203719e-17,0.43754387631895547,-0.34514835285443374,-0.1225518302372034,-0.050791349244350324,-0.3958642493488517,-1.7262868306869943,1.4514994691524654,-0.6285680185995909,-0.9777270232506909,-0.7789677598061927,0.4381197575403295,-0.6096814532786559,0.09975975189100415
-0.4181501086618934,2.810367711383899,-0.43621107476662546,-0.1225518302372034,-0.052451775702443,-0.5411256339244943,-0.7672559159352865,1.6927124686939974,-0.7438541800374137,0.37084673259825035,1.2109858954995196,0.4381197575403295,0.3042764362932182,-0.39285070209911954
-0.4182078881072565,3.469485443346383,-0.5905734936177797,-0.1225518302372034,-0.052852568295775705,1.2561538606886777,-1.7079847139932594,2.3503880708103053,-0.5132818571617682,-1.0791684119649918,-0.2699098479838022,0.42741387497552535,-1.129073534950584,1.4133876291980008
-0.41733058387562005,3.2497795326922216,-0.6172259975920796,-0.1225518302372034,-0.052451775702443,0.11255059666589552,-1.2028462932461765,2.58491397729524,-0.8591403414752363,-0.5600271873682755,-0.5475777998869238,0.4381197575403295,-0.9913341983746031,0.2420694385992622
-0.41806520825238014,3.9088972646547058,-0.5850208886231338,-0.1225518302372034,-0.05239451961768118,0.6843522286772866,-1.027145972986322,2.1727979852072523,-0.5132818571617682,-0.9001541965868137,-1.5656936235317072,0.39397178820092943,-1.2524650239665671,0.9974054680507854
-0.40154146605087226,0.6133086048422846,-0.3734666383271275,-0.1225518302372034,-0.0499897640576849,-0.2017422172341308,-1.44077381026473,1.929196738145507,-0.16742337284830008,-0.7330742622338475,0.563094007725566,0.3694696652175627,-0.8349426599706247,0.08881285291344608
-0.40757529098808176,0.6133086048422846,-0.3734666383271275,-0.1225518302372034,-0.0499897640576849,-0.48962387030222154,-0.7818976092902744,1.5075277559766669,-0.16742337284830008,-0.7330742622338475,0.563094007725566,0.4381197575403295,-0.4963334575546713,-0.3162224092562111
-0.4021463814686539,0.6133086048422846,-0.3734666383271275,-0.1225518302372034,-0.0499897640576849,-0.7352476660392164,-0.086417174928349,1.6476701204627766,-0.16742337284830008,-0.7330742622338475,0.563094007725566,0.4183635412609484,0.06753695155325085,-0.4147445000542361
-0.39950621456726404,0.6133086048422846,-0.3734666383271275,-0.1225518302372034,-0.0499897640576849,-0.43812210667994766,0.9092179732108285,1.4533145372678276,-0.16742337284830008,-0.7330742622338475,0.563094007725566,0.23040356179845217,0.25262418507722517,-0.7103107724483102
-0.40675104951239105,0.6133086048422846,-0.3734666383271275,-0.1225518302372034,-0.0499897640576849,0.20895133370245855,-0.027850401508397588,1.647717885413181,-0.16742337284830008,-0.7330742622338475,0.563094007725566,0.4381197575403295,-0.8535948617986221,-0.03160303583969542
-0.4048372527812808,0.6133086048422846,-0.3734666383271275,-0.1225518302372034,-0.0499897640576849,0.613042094431062,-0.9209936961626596,2.0085343207669895,-0.16742337284830008,-0.7330742622338475,0.563094007725566,0.4235509276583276,-0.45615948438667697,0.27491013553193716
-0.4174532178004725,0.28374973886104243,-0.5816893256263463,-0.1225518302372034,-0.052102513585395915,1.0646729446571501,-0.33166553862439646,2.601775004787945,-0.7438541800374137,-1.1388398170910512,0.05403609590317549,0.3977243655947788,-0.6642032740066481,1.1506620537366015
-0.41552762934581877,3.03007362203806,-0.4711924862328942,-0.1225518302372034,-0.05313884871958479,-0.0102613012026019,-1.8580620708818856,1.3544410899310015,-0.6285680185995909,-0.41681581506573306,-1.1029137036931687,0.4381197575403295,-1.1491605215345813,0.11070665086856261
-0.41459018732411046,3.03007362203806,-0.4711924862328942,-0.1225518302372034,-0.05313884871958479,-0.6745019961257657,-1.3712257668285375,1.3544410899310015,-0.6285680185995909,-0.41681581506573306,-1.1029137036931687,0.4381197575403295,-0.34998541244269155,-0.338116207211328
-0.4129275543044768,0.06404382820688101,-0.3212721513774566,-0.1225518302372034,-0.05250903178720481,-0.5543312143404615,-1.7262868306869943,1.3002278712221622,-0.6285680185995909,-0.36907869096488555,0.19287007185473548,0.430504232829283,-0.6570293502266493,-0.05349683379481195
-0.40377128097294834,0.06404382820688101,-0.3212721513774566,-0.1225518302372034,-0.05250903178720481,-0.9293696981539373,-1.1625816365199602,1.3002278712221622,-0.6285680185995909,-0.36907869096488555,0.19287007185473548,0.4381197575403295,0.05892824301725196,-0.5570541867624941
-0.4046415101704587,0.06404382820688101,-0.3212721513774566,-0.1225518302372034,-0.05250903178720481,-0.5450873080492847,-1.301677723392345,1.3002278712221622,-0.6285680185995909,-0.36907869096488555,0.19287007185473548,0.4381197575403295,-0.558029202062663,-0.17391272254795345
-0.4093464078643156,-0.4852209484285226,-0.058078674631243984,-0.1225518302372034,-0.05228000744815754,0.15744957008018465,-2.2680294848215468,0.7219376166777405,-0.6285680185995909,-0.6077643114691229,0.3317040478062971,0.2927625684903552,-0.855029646554622,0.18733494371147066
-0.4010332427661474,-0.4852209484285226,-0.058078674631243984,-0.1225518302372034,-0.05228000744815754,-0.44472489688793126,-1.8690433408981264,0.7219376166777405,-0.6285680185995909,-0.6077643114691229,0.3317040478062971,0.2178213905367233,-0.40163766365868436,-0.08633753072748694
-0.40894784760854525,-0.4852209484285226,-0.058078674631243984,-0.1225518302372034,-0.05228000744815754,-0.3073868605618695,-2.224104404756583,0.7219376166777405,-0.6285680185995909,-0.6077643114691229,0.3317040478062971,0.37200817345457843,-1.0272038172745983,0.03407835802565456
-0.39671393443216296,-0.4852209484285226,-0.058078674631243984,-0.1225518302372034,-0.05228000744815754,-0.06968641307445542,-2.2826711781765345,0.7219376166777405,-0.6285680185995909,-0.6077643114691229,0.3317040478062971,0.220359898773739,-2.548689714387468e-16,0.09975975189100415
-0.4104430381538612,-0.4852209484285226,0.054083946260601874,-0.1225518302372034,-0.05090586141387396,-0.032710787909747054,0.0,0.2271882603903763,-0.5132818571617682,-0.05282024379677103,0.10031408788702827,0.4162665127173269,-0.8464209380186231,0.1763880447339126
-0.4085374956292314,-0.4852209484285226,0.054083946260601874,-0.1225518302372034,-0.05090586141387396,-0.015543533368989478,-0.8624269227427079,0.34712605085548265,-0.5132818571617682,-0.05282024379677103,0.10031408788702827,0.28724407232293014,-0.5365074307226659,-0.11917822766016194
-0.407781646150093,-0.4852209484285226,0.054083946260601874,-0.1225518302372034,-0.05090586141387396,-0.024787439660166274,0.2173979621876499,0.13199271423467857,-0.5132818571617682,-0.05282024379677103,0.10031408788702827,0.18162005567841552,-0.10176764965472576,-0.272434813345978
-0.4094867293744832,-0.4852209484285226,0.054083946260601874,-0.1225518302372034,-0.05090586141387396,-0.2083450074421144,-0.8331435360327323,0.15028669023951138,-0.5132818571617682,-0.05282024379677103,0.10031408788702827,0.32841205373192034,-0.34568105817469225,-0.18485962152551152
-0.4130961759511489,-0.4852209484285226,0.054083946260601874,-0.1225518302372034,-0.05090586141387396,-0.08685366761521299,-0.543970092271721,0.5914437721732918,-0.5132818571617682,-0.05282024379677103,0.10031408788702827,0.3222313380244043,-0.048680613682733194,-0.14107202561527846
-0.40986406452787527,-0.4852209484285226,0.054083946260601874,-0.1225518302372034,-0.05090586141387396,-0.5596134465068491,-1.1699024831974538,0.34712605085548265,-0.5132818571617682,-0.05282024379677103,0.10031408788702827,0.4288486839790558,-2.548689714387468e-16,-0.23959411641330305
-0.4149038471703676,0.6133086048422846,-0.38845867181267124,-0.1225518302372034,-0.051535678346253944,0.5668225629751769,-1.2833756066986102,0.7761030704361754,-0.6285680185995909,-0.7509756837716653,0.2391480638385899,0.4381197575403295,-1.0602038666625937,0.6033171048586863
-0.4144923160186994,0.6133086048422846,-0.38845867181267124,-0.1225518302372034,-0.051535678346253944,0.42420229448272745,0.06732060529902409,0.7761030704361754,-0.6285680185995909,-0.7509756837716653,0.2391480638385899,0.4241027772750702,-0.7832904087546319,0.15449424677879567
-0.4154391914192425,0.6133086048422846,-0.38845867181267124,-0.1225518302372034,-0.051535678346253944,0.00558539529655849,-1.3309611101023207,0.7761030704361754,-0.6285680185995909,-0.7509756837716653,0.2391480638385899,0.4381197575403295,-0.855029646554622,0.2530163375768206
-0.41556654203351234,0.6133086048422846,-0.38845867181267124,-0.1225518302372034,-0.051535678346253944,-0.17268994031900206,-0.8001997259840092,0.7761030704361754,-0.6285680185995909,-0.7509756837716653,0.2391480638385899,0.3690281855241685,-0.7416816508306375,0.04502525700321263
-0.41378835012315235,-0.4852209484285226,-0.4090033102928608,-0.1225518302372034,-0.05021878839673216,0.1204739449154763,-0.7526142225802986,0.47933943357448466,-0.7438541800374137,-0.9538584612002672,0.007758103919321064,0.4381197575403295,-0.43894206731467944,0.15449424677879567
-0.4129912296116117,-0.4852209484285226,-0.4090033102928608,-0.1225518302372034,-0.05021878839673216,0.43872843294029185,-0.4561199321417936,0.3161265980431156,-0.7438541800374137,-0.9538584612002672,0.007758103919321064,0.3873495928000198,-0.8822905569186181,0.4500605191728702
-0.4136362368894412,-0.4852209484285226,-0.4090033102928608,-0.1225518302372034,-0.05021878839673216,-0.37341476264170775,-0.858766499403961,0.3111112782506677,-0.7438541800374137,-0.9538584612002672,0.007758103919321064,0.42807609451561635,0.02592819362925645,0.00123766109297957
-0.411321521557852,-0.4852209484285226,-0.4090033102928608,-0.1225518302372034,-0.05021878839673216,-0.23343561023245157,-0.4304969687705649,-0.013499324696709005,-0.7438541800374137,-0.9538584612002672,0.007758103919321064,0.41880502095434197,-2.548689714387468e-16,-0.03160303583969542
-0.413079667538188,-0.4852209484285226,-0.46897144423503584,-0.1225518302372034,-0.047928545006259524,0.9365788146222651,0.6493279161597929,-0.16916529806420458,-0.8591403414752363,-0.8166142294103307,-0.316187839967655,0.4381197575403295,-1.0300733867865977,0.12165354984612108
-0.4135018112410453,-0.4852209484285226,-0.46897144423503584,-0.1225518302372034,-0.047928545006259524,1.031658993617231,-0.1998902984295053,-0.17260437449331162,-0.8591403414752363,-0.8166142294103307,-0.316187839967655,0.4288486839790558,-1.0013776916666017,0.6799453977015943
-0.4142305397560337,-0.4852209484285226,-0.46897144423503584,-0.1225518302372034,-0.047928545006259524,0.15744957008018465,-0.09007759826709628,-0.3265030446958495,-0.8591403414752363,-0.8166142294103307,-0.316187839967655,0.38602515371983775,-0.5551596325506633,0.01218456007053803
-0.41511727736650494,-0.4852209484285226,-0.46897144423503584,-0.1225518302372034,-0.047928545006259524,0.14160287358102427,0.19543542215516824,-0.32659857459665803,-0.8591403414752363,-0.8166142294103307,-0.316187839967655,0.4011458332185823,-0.6426815026666514,-0.05349683379481195
-0.41479772165847606,-7.8055219409436e-17,0.1767965166422748,-0.1225518302372034,-0.04935994712530493,0.19046352112010378,-0.547630515610468,-0.052523289176992345,-0.6285680185995909,-0.8166142294103307,-0.13107587203224058,0.41725984202746313,-0.6484206416906504,0.04502525700321263
-0.41636366254505297,0.7451321512347815,0.1767965166422748,-0.1225518302372034,-0.04935994712530493,-0.11458538648874456,-1.451755080280971,-0.052523289176992345,-0.6285680185995909,-0.8166142294103307,-0.13107587203224058,0.4318286719094651,-0.9282036691106118,0.27491013553193716
-0.4146904169742302,0.7451321512347815,0.1767965166422748,-0.1225518302372034,-0.04935994712530493,-0.064404180908069,0.31988981567256514,-0.07683564893276258,-0.6285680185995909,-0.8166142294103307,-0.13107587203224058,0.4381197575403295,-0.29976794598269857,-0.20675341948062806
-0.4053631636513209,-0.4852209484285226,-0.4978449902071942,-0.1225518302372034,-0.050447812735779425,0.43212564273230825,-0.39389273538309516,-0.13405805951707064,-0.8591403414752363,-0.780811386334695,-0.22363185599994778,0.008560015867967091,-0.8650731398466205,0.6471047007689193
-0.406188584299366,-0.4852209484285226,-0.4978449902071942,-0.1225518302372034,-0.050447812735779425,-0.17797217248538846,0.03803721858904787,-0.13405805951707064,-0.8591403414752363,-0.780811386334695,-0.22363185599994778,0.38216220640264,-0.19215908928271339,-0.11917822766016194
-0.4055058435061973,-0.4852209484285226,-0.4978449902071942,-0.1225518302372034,-0.050447812735779425,2.339011454798012,0.27230431226885454,-0.13405805951707064,-0.8591403414752363,-0.780811386334695,-0.22363185599994778,0.4381197575403295,-1.215160620310572,1.7746352954574252
-0.41009989899874527,-0.4852209484285226,-0.4978449902071942,-0.1225518302372034,-0.050447812735779425,2.0101925024404212,-1.158921213181213,-0.13405805951707064,-0.8591403414752363,-0.780811386334695,-0.22363185599994778,0.4009250933718849,-1.3069868446945596,2.332927143312898
-0.41166466071296787,-0.4852209484285226,-0.4978449902071942,-0.1225518302372034,-0.050447812735779425,1.4766870536353354,-0.2218528384619872,-0.13405805951707064,-0.8591403414752363,-0.780811386334695,-0.22363185599994778,0.4381197575403295,-0.9310732386226114,1.1725558516917185
-0.402224206844041,-0.4852209484285226,-0.1830122870107753,-0.1225518302372034,-0.04615360637864322,0.5668225629751769,0.41506082247998677,-0.476723813717259,-0.5132818571617682,-0.1363602109732541,1.1184299115318108,0.4145005939437506,-0.46763776243467536,0.5485826099708948
-0.4062734847088792,-0.4852209484285226,-0.1830122870107753,-0.1225518302372034,-0.04615360637864322,0.6381326972214003,0.10026441534774656,-0.43932385755072045,-0.5132818571617682,-0.1363602109732541,1.1184299115318108,0.4235509276583276,-0.7187250947346407,0.43911362019531175
-0.39277903628569677,-0.4852209484285226,-0.1830122870107753,-0.1225518302372034,-0.04615360637864322,0.14160287358102427,0.6163841061110704,-0.5068634974223494,-0.5132818571617682,-0.1363602109732541,1.1184299115318108,-3.1610434428542624,-0.2940288069586992,-0.42569139903179415
