"Name","mse_val_final","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","activation","batch_size","hidden_layers","lr","max_epochs","method","metric.goal","metric.name","optimizer","parameters.activations","parameters.batch_sizes","parameters.hidden_layerss","parameters.lrs","parameters.max_epochss","parameters.optimizers","accuracy_val_final","epoch","f1_score_val_final","mae_val_final","precision_val_final","r2_val_final","recall_val_final","rmse_val_final","train_accuracy","train_f1","train_loss","train_mae","train_mse","train_precision","train_r2","train_recall","validation_accuracy","validation_f1","validation_loss","validation_mae","validation_mse","validation_precision","validation_r2","validation_recall","hamming_accuracy","hamming_loss","train_hamming_accuracy","train_hamming_loss","validation_hamming_accuracy","validation_hamming_loss"
"sgd_sigmoid_3_0.1_32_7500","0.004408363857952268","","finished","-","","","2024-10-10T14:22:20.000Z","97","jdqz1le1","sigmoid","32","[8,8,8]","0.1","7500","","","","sgd","","","","","","","","5740","","0.05145621470244661","","0.9221663909994168","","0.06639551082680416","","","0.00409960641737849","0.04882401901365524","0.00409960641737849","","0.8854973419838531","","","","0.0044083482785079","0.05145608342199316","0.0044083482785079","","0.9221666660684492","","","","","","",""
"sgd_sigmoid_2_0.1_32_7500","0.004430798612382063","","finished","-","","","2024-10-10T14:02:39.000Z","1097","jdqz1le1","sigmoid","32","[8,8]","0.1","7500","","","","sgd","","","","","","","","6300","","0.051787132136660086","","0.921770285332875","","0.06656424424856083","","","0.003479762653750011","0.044281897562921904","0.003479762653750011","","0.9028096766970908","","","","0.004430790740390933","0.05178647795405764","0.004430790740390933","","0.9217704243199232","","","","","","",""
"sgd_sigmoid_2_0.01_32_7500","0.004585043549685855","","finished","-","","","2024-10-10T13:19:25.000Z","99","jdqz1le1","sigmoid","32","[16,16]","0.01","7500","","","","sgd","","","","","","","","7500","","0.051000607360874445","","0.919046952929456","","0.06771294964543971","","","0.0038239719053555217","0.04470947338206408","0.0038239719053555217","","0.893195857659364","","","","0.004585043549685855","0.051000607360874445","0.004585043549685855","","0.919046952929456","","","","","","",""
"sgd_tanh_2_0.1_32_7500","0.004590520449803627","","finished","-","","","2024-10-10T14:55:13.000Z","15","jdqz1le1","tanh","32","[16,8]","0.1","7500","","","","sgd","","","","","","","","752","","0.05261533472832821","","0.9189502533565446","","0.0677533796190539","","","0.003956039771120775","0.048241747340576874","0.003956039771120775","","0.8895071812038542","","","","0.004589308592966684","0.05260879133640475","0.004589308592966684","","0.9189716497735034","","","","","","",""
"sgd_tanh_1_0.02_16_2500","0.004670940264921252","","finished","-","","","2024-10-10T12:23:47.000Z","36","jdqz1le1","tanh","16","[16]","0.02","2500","","","","sgd","","","","","","","","2500","","0.05475309548062634","","0.9175303695521546","","0.06834427748481399","","","0.0054175076348666985","0.054267799826757855","0.0054175076348666985","","0.8486881517734398","","","","0.004670940264921252","0.05475309548062634","0.004670940264921252","","0.9175303695521546","","","","","","",""
"sgd_sigmoid_4_0.02_32_7500","0.004704260173853656","","finished","-","","","2024-10-10T13:07:20.000Z","176","jdqz1le1","sigmoid","32","[8,8,8,8]","0.02","7500","","","","sgd","","","","","","","","7500","","0.05461923295800611","","0.9169420767416367","","0.06858760947761379","","","0.004443210614728364","0.04749345732748329","0.004443210614728364","","0.8759004222075338","","","","0.004704260173853656","0.05461923295800611","0.004704260173853656","","0.9169420767416367","","","","","","",""
"sgd_sigmoid_1_0.05_32_7500","0.004820568277799069","","finished","-","","","2024-10-10T12:48:43.000Z","63","jdqz1le1","sigmoid","32","[16]","0.05","7500","","","","sgd","","","","","","","","6844","","0.04947599011649229","","0.9148885530812074","","0.06943031238442665","","","0.003299245778954889","0.04110639068057203","0.003299245778954889","","0.907851541665686","","","","0.00482055374452925","0.04947538718776472","0.00482055374452925","","0.914888809679092","","","","","","",""
"sgd_tanh_2_0.02_32_7500","0.004827665086643288","","finished","-","","","2024-10-10T14:55:41.000Z","69","jdqz1le1","tanh","32","[8,16]","0.02","7500","","","","sgd","","","","","","","","5065","","0.04994079608609291","","0.9147632525700584","","0.06948140101238091","","","0.002508671096668268","0.037583757897462655","0.002508671096668268","","0.9299324180391731","","","","0.0048274299888307485","0.04994125654820609","0.0048274299888307485","","0.91476740343233","","","","","","",""
"sgd_sigmoid_2_0.02_32_7500","0.004902189066414284","","finished","-","","","2024-10-10T13:59:37.000Z","75","jdqz1le1","sigmoid","32","[16,16]","0.02","7500","","","","sgd","","","","","","","","5746","","0.05296199788460288","","0.9134474650149546","","0.07001563444270346","","","0.003883195028107499","0.04555503145646056","0.003883195028107499","","0.8915417464397182","","","","0.004902182050118223","0.05296259696912702","0.004902182050118223","","0.9134475888939404","","","","","","",""
"sgd_sigmoid_2_0.02_32_7500","0.004902189066414284","","finished","-","","","2024-10-10T13:44:28.000Z","87","jdqz1le1","sigmoid","32","[16,16]","0.02","7500","","","","sgd","","","","","","","","5746","","0.05296199788460288","","0.9134474650149546","","0.07001563444270346","","","0.003883195028107499","0.04555503145646056","0.003883195028107499","","0.8915417464397182","","","","0.004902182050118223","0.05296259696912702","0.004902182050118223","","0.9134475888939404","","","","","","",""
"sgd_sigmoid_2_0.02_32_7500","0.004902189066414284","","finished","-","","","2024-10-10T15:28:03.000Z","85","jdqz1le1","sigmoid","32","[16,16]","0.02","7500","","","","sgd","","","","","","","","5746","","0.05296199788460288","","0.9134474650149546","","0.07001563444270346","","","0.003883195028107499","0.04555503145646056","0.003883195028107499","","0.8915417464397182","","","","0.004902182050118223","0.05296259696912702","0.004902182050118223","","0.9134475888939404","","","","","","",""
"sgd_tanh_2_0.02_32_7500","0.005002300085743622","","finished","-","","","2024-10-10T15:40:58.000Z","26","jdqz1le1","tanh","32","[16,8]","0.02","7500","","","","sgd","","","","","","","","2040","","0.05167220967088777","","0.9116799153783532","","0.07072694031091421","","","0.0029919629630900573","0.04057508742527465","0.0029919629630900573","","0.916433999491408","","","","0.0050021610121328865","0.05167160382475159","0.0050021610121328865","","0.9116823708474092","","","","","","",""
"sgd_tanh_2_0.02_32_7500","0.005002300085743622","","finished","-","","","2024-10-10T15:20:09.000Z","27","jdqz1le1","tanh","32","[16,8]","0.02","7500","","","","sgd","","","","","","","","2040","","0.05167220967088777","","0.9116799153783532","","0.07072694031091421","","","0.0029919629630900573","0.04057508742527465","0.0029919629630900573","","0.916433999491408","","","","0.0050021610121328865","0.05167160382475159","0.0050021610121328865","","0.9116823708474092","","","","","","",""
"sgd_tanh_2_0.02_32_7500","0.005002300085743622","","finished","-","","","2024-10-10T15:24:27.000Z","31","jdqz1le1","tanh","32","[16,8]","0.02","7500","","","","sgd","","","","","","","","2040","","0.05167220967088777","","0.9116799153783532","","0.07072694031091421","","","0.0029919629630900573","0.04057508742527465","0.0029919629630900573","","0.916433999491408","","","","0.0050021610121328865","0.05167160382475159","0.0050021610121328865","","0.9116823708474092","","","","","","",""
"sgd_tanh_2_0.02_16_2500","0.00507475815923128","","finished","-","","","2024-10-10T13:54:50.000Z","15","jdqz1le1","tanh","16","[16,16]","0.02","2500","","","","sgd","","","","","","","","864","","0.0548345733465335","","0.9104006032474816","","0.07123733683421411","","","0.0037461884446226847","0.04388811805999371","0.0037461884446226847","","0.8953683620651162","","","","0.005074406490376653","0.05484074160008606","0.005074406490376653","","0.9104068122758222","","","","","","",""
"sgd_sigmoid_2_0.02_16_7500","0.005168692803468063","","finished","-","","","2024-10-10T15:08:35.000Z","101","jdqz1le1","sigmoid","16","[16,8]","0.02","7500","","","","sgd","","","","","","","","7500","","0.05315791340550005","","0.9087421030404388","","0.07189362143798338","","","0.003731874520214574","0.04385229485982457","0.003731874520214574","","0.8957681522460523","","","","0.005168692803468063","0.05315791340550005","0.005168692803468063","","0.9087421030404388","","","","","","",""
"sgd_sigmoid_3_0.02_32_7500","0.005233002747150593","","finished","-","","","2024-10-10T13:42:06.000Z","136","jdqz1le1","sigmoid","32","[8,8,8]","0.02","7500","","","","sgd","","","","","","","","7500","","0.05543611886474402","","0.9076066534331187","","0.07233949645353216","","","0.004116457459783556","0.046307752291123654","0.004116457459783556","","0.8850266896945154","","","","0.005233002747150593","0.05543611886474402","0.005233002747150593","","0.9076066534331187","","","","","","",""
"sgd_sigmoid_3_0.02_16_7500","0.005233002747150593","","finished","-","","","2024-10-10T13:25:38.000Z","127","jdqz1le1","sigmoid","16","[8,8,8]","0.02","7500","","","","sgd","","","","","","","","7500","","0.05543611886474402","","0.9076066534331187","","0.07233949645353216","","","0.004116457459783556","0.046307752291123654","0.004116457459783556","","0.8850266896945154","","","","0.005233002747150593","0.05543611886474402","0.005233002747150593","","0.9076066534331187","","","","","","",""
"sgd_relu_2_0.1_16_2500","0.005370162927678286","","finished","-","","","2024-10-10T13:11:43.000Z","27","jdqz1le1","relu","16","[8,8]","0.1","2500","","","","sgd","","","","","","","","1388","","0.05609393222007444","","0.9051849676998996","","0.07328139550853467","","","0.0035611752607077264","0.043616612873730885","0.0035611752607077264","","0.9005358096611806","","","","0.005411161621556741","0.05613818232976443","0.005411161621556741","","0.9044610990693388","","","","","","",""
"sgd_tanh_2_0.05_32_7500","0.0053858376077318085","","finished","-","","","2024-10-10T15:35:18.000Z","21","jdqz1le1","tanh","32","[16,8]","0.05","7500","","","","sgd","","","","","","","","1388","","0.053451630911382","","0.9049082171961284","","0.07338826614474421","","","0.003019187997114177","0.04224451213249531","0.003019187997114177","","0.9156735999693644","","","","0.005385346145539319","0.05345250002971543","0.005385346145539319","","0.9049168944009512","","","","","","",""
"sgd_tanh_2_0.05_32_7500","0.0053858376077318085","","finished","-","","","2024-10-10T15:13:01.000Z","21","jdqz1le1","tanh","32","[16,8]","0.05","7500","","","","sgd","","","","","","","","1388","","0.053451630911382","","0.9049082171961284","","0.07338826614474421","","","0.003019187997114177","0.04224451213249531","0.003019187997114177","","0.9156735999693644","","","","0.005385346145539319","0.05345250002971543","0.005385346145539319","","0.9049168944009512","","","","","","",""
"sgd_tanh_3_0.02_32_7500","0.005520940512764777","","finished","-","","","2024-10-10T14:59:37.000Z","72","jdqz1le1","tanh","32","[8,8,8]","0.02","7500","","","","sgd","","","","","","","","4841","","0.05913270071799378","","0.9025228545028448","","0.07430303165258317","","","0.0035358762984718317","0.04374191468345284","0.0035358762984718317","","0.9012424136924312","","","","0.005520821807516099","0.05913079075322277","0.005520821807516099","","0.9025249503502408","","","","","","",""
"sgd_tanh_2_0.01_32_7500","0.005594947051848728","","finished","-","","","2024-10-10T13:58:41.000Z","54","jdqz1le1","tanh","32","[8,16]","0.01","7500","","","","sgd","","","","","","","","4242","","0.051969751162393725","","0.9012162028261336","","0.07479937868624797","","","0.0029676465533444666","0.04138902134340985","0.0029676465533444666","","0.917113160675632","","","","0.005594654370468835","0.05196901968575719","0.005594654370468835","","0.901221370377819","","","","","","",""
"sgd_tanh_2_0.005_32_7500","0.005848667501050139","","finished","-","","","2024-10-10T14:35:27.000Z","30","jdqz1le1","tanh","32","[16,16]","0.005","7500","","","","sgd","","","","","","","","2130","","0.057997561731482766","","0.8967365412385422","","0.07647658138966555","","","0.004061862905667697","0.04543792928706016","0.004061862905667697","","0.8865515242574072","","","","0.005848589994925141","0.05799842665694566","0.005848589994925141","","0.8967379096785401","","","","","","",""
"sgd_relu_1_0.02_32_7500","0.005884382092168403","","finished","-","","","2024-10-10T15:00:55.000Z","21","jdqz1le1","relu","32","[16]","0.02","7500","","","","sgd","","","","","","","","2231","","0.05573071136615529","","0.8961059681710083","","0.07670972619015402","","","0.005059435719920895","0.052117834417498704","0.005059435719920895","","0.8586891571988445","","","","0.0058864871347331605","0.05573629717963849","0.0058864871347331605","","0.896068801760704","","","","","","",""
"sgd_relu_1_0.2_16_2500","0.005901793396881481","","finished","-","","","2024-10-10T14:47:51.000Z","16","jdqz1le1","relu","16","[8]","0.2","2500","","","","sgd","","","","","","","","719","","0.06068152752379901","","0.89579855600475","","0.0768231306110437","","","0.005376020701873845","0.05390048867100741","0.005376020701873845","","0.8498468883976392","","","","0.005616571262301041","0.05848696080428204","0.005616571262301041","","0.9008344080388782","","","","","","",""
"sgd_sigmoid_1_0.01_32_7500","0.00601704022331806","","finished","-","","","2024-10-10T13:16:14.000Z","73","jdqz1le1","sigmoid","32","[16]","0.01","7500","","","","sgd","","","","","","","","7500","","0.05828961825410372","","0.8937637701484868","","0.07756958310651192","","","0.003954114571058926","0.04508257573297483","0.003954114571058926","","0.8895609523471912","","","","0.00601704022331806","0.05828961825410372","0.00601704022331806","","0.8937637701484868","","","","","","",""
"sgd_sigmoid_2_0.02_32_7500","0.006039350210688041","","finished","-","","","2024-10-10T14:43:51.000Z","102","jdqz1le1","sigmoid","32","[8,16]","0.02","7500","","","","sgd","","","","","","","","7500","","0.054660628821106","","0.8933698673560414","","0.0777132563382081","","","0.003873595939300306","0.04507529862785208","0.003873595939300306","","0.8918098505138794","","","","0.006039350210688041","0.054660628821106","0.006039350210688041","","0.8933698673560414","","","","","","",""
"sgd_sigmoid_2_0.02_32_7500","0.006039350210688041","","finished","-","","","2024-10-10T15:14:16.000Z","95","jdqz1le1","sigmoid","32","[8,16]","0.02","7500","","","","sgd","","","","","","","","7500","","0.054660628821106","","0.8933698673560414","","0.0777132563382081","","","0.003873595939300306","0.04507529862785208","0.003873595939300306","","0.8918098505138794","","","","0.006039350210688041","0.054660628821106","0.006039350210688041","","0.8933698673560414","","","","","","",""
"sgd_relu_4_0.05_32_7500","0.006161483336681201","","finished","-","","","2024-10-10T12:39:14.000Z","81","jdqz1le1","relu","32","[8,8,8,8]","0.05","7500","","","","sgd","","","","","","","","4183","","0.06096985054957134","","0.8912134977184892","","0.07849511664225489","","","0.004032237950445105","0.04692452301677131","0.004032237950445105","","0.8873789539594921","","","","0.00618890651100355","0.06125512033071667","0.00618890651100355","","0.8907293170345582","","","","","","",""
"sgd_relu_4_0.05_32_7500","0.006161483336681201","","finished","-","","","2024-10-10T14:24:03.000Z","92","jdqz1le1","relu","32","[8,8,8,8]","0.05","7500","","","","sgd","","","","","","","","4183","","0.06096985054957134","","0.8912134977184892","","0.07849511664225489","","","0.004032237950445105","0.04692452301677131","0.004032237950445105","","0.8873789539594921","","","","0.00618890651100355","0.06125512033071667","0.00618890651100355","","0.8907293170345582","","","","","","",""
"sgd_tanh_2_0.02_16_500","0.0063400301916307555","","finished","-","","","2024-10-10T15:08:19.000Z","10","jdqz1le1","tanh","16","[16,8]","0.02","500","","","","sgd","","","","","","","","500","","0.05943604446971531","","0.8880610932110078","","0.07962430653783276","","","0.004146332244271104","0.04640517494127916","0.004146332244271104","","0.8841922822214021","","","","0.0063400301916307555","0.05943604446971531","0.0063400301916307555","","0.8880610932110078","","","","","","",""
"sgd_relu_2_0.01_32_7500","0.006360832135644523","","finished","-","","","2024-10-10T15:21:51.000Z","86","jdqz1le1","relu","32","[16,16]","0.01","7500","","","","sgd","","","","","","","","6681","","0.05836511532926982","","0.8876938162735791","","0.07975482515587708","","","0.0027817166752724816","0.03828223490385075","0.0027817166752724816","","0.92230621168502","","","","0.006366155896719842","0.05840562728403153","0.006366155896719842","","0.887599820507508","","","","","","",""
"sgd_tanh_2_0.05_32_7500","0.006541785513605242","","finished","-","","","2024-10-10T15:17:43.000Z","15","jdqz1le1","tanh","32","[16,16]","0.05","7500","","","","sgd","","","","","","","","822","","0.05987793243990763","","0.8844989224487142","","0.08088130509336038","","","0.0035938509829268783","0.0431934370458033","0.0035938509829268783","","0.8996231715525979","","","","0.006541172363238438","0.05988156374872176","0.006541172363238438","","0.8845097481671544","","","","","","",""
"sgd_tanh_2_0.05_32_7500","0.006541785513605242","","finished","-","","","2024-10-10T15:42:11.000Z","17","jdqz1le1","tanh","32","[16,16]","0.05","7500","","","","sgd","","","","","","","","822","","0.05987793243990763","","0.8844989224487142","","0.08088130509336038","","","0.0035938509829268783","0.0431934370458033","0.0035938509829268783","","0.8996231715525979","","","","0.006541172363238438","0.05988156374872176","0.006541172363238438","","0.8845097481671544","","","","","","",""
"sgd_tanh_2_0.05_32_7500","0.006541785513605242","","finished","-","","","2024-10-10T15:36:03.000Z","15","jdqz1le1","tanh","32","[16,16]","0.05","7500","","","","sgd","","","","","","","","822","","0.05987793243990763","","0.8844989224487142","","0.08088130509336038","","","0.0035938509829268783","0.0431934370458033","0.0035938509829268783","","0.8996231715525979","","","","0.006541172363238438","0.05988156374872176","0.006541172363238438","","0.8845097481671544","","","","","","",""
"sgd_sigmoid_2_0.02_32_2500","0.0066813607722900625","","finished","-","","","2024-10-10T15:30:29.000Z","38","jdqz1le1","sigmoid","32","[16,8]","0.02","2500","","","","sgd","","","","","","","","2500","","0.05734322465918832","","0.8820345963493537","","0.08173959121680302","","","0.004525639491592038","0.046700691001021394","0.004525639491592038","","0.8735981705918259","","","","0.0066813607722900625","0.05734322465918832","0.0066813607722900625","","0.8820345963493537","","","","","","",""
"sgd_tanh_2_0.05_32_7500","0.006732439846735845","","finished","-","","","2024-10-10T13:31:17.000Z","24","jdqz1le1","tanh","32","[8,16]","0.05","7500","","","","sgd","","","","","","","","1193","","0.05527862043148153","","0.8811327495788442","","0.0820514463415231","","","0.003503532886176482","0.04385074896459511","0.003503532886176482","","0.9021457703320906","","","","0.006730220610837891","0.0552647083195293","0.006730220610837891","","0.8811719321746387","","","","","","",""
"sgd_tanh_2_0.05_32_7500","0.006732439846735845","","finished","-","","","2024-10-10T15:18:23.000Z","18","jdqz1le1","tanh","32","[8,16]","0.05","7500","","","","sgd","","","","","","","","1193","","0.05527862043148153","","0.8811327495788442","","0.0820514463415231","","","0.003503532886176482","0.04385074896459511","0.003503532886176482","","0.9021457703320906","","","","0.006730220610837891","0.0552647083195293","0.006730220610837891","","0.8811719321746387","","","","","","",""
"mbgd_tanh_2_0.1_16_7500","0.006760092866467648","","finished","-","","","2024-10-10T15:44:57.000Z","10","jdqz1le1","tanh","16","[16,8]","0.1","7500","","","","mbgd","","","","","","","","2693","","0.059165413073391016","","0.8806445107685182","","0.0822197839115845","","","0.0033574645835946597","0.041485039728961434","0.0033574645835946597","","0.9062254812103414","","","","0.006145268953715804","0.05483076467937936","0.006145268953715804","","0.8914997771601552","","","","","","",""
"sgd_sigmoid_2_0.2_16_500","0.0067962254139458346","","finished","-","","","2024-10-10T12:20:22.000Z","10","jdqz1le1","sigmoid","16","[8,16]","0.2","500","","","","sgd","","","","","","","","500","","0.059880018144443305","","0.8800065583074166","","0.08243922254573871","","","0.004977952026136614","0.05062525734956907","0.004977952026136614","","0.860965009701105","","","","0.0067962254139458346","0.059880018144443305","0.0067962254139458346","","0.8800065583074166","","","","","","",""
"sgd_tanh_2_0.05_32_2500","0.006965274360329075","","finished","-","","","2024-10-10T12:33:55.000Z","7","jdqz1le1","tanh","32","[16,8]","0.05","2500","","","","sgd","","","","","","","","240","","0.06330301974034826","","0.8770218478754457","","0.08345821924968849","","","0.004686381074030109","0.0497327594692557","0.004686381074030109","","0.8691086326779277","","","","0.006969664919011603","0.06331759082818139","0.006969664919011603","","0.8769443286327513","","","","","","",""
"sgd_tanh_2_0.01_32_2500","0.007045580158199768","","finished","-","","","2024-10-10T14:29:02.000Z","38","jdqz1le1","tanh","32","[8,8]","0.01","2500","","","","sgd","","","","","","","","2500","","0.06190598827002594","","0.8756039771475855","","0.08393795421738469","","","0.004659810174721783","0.04910018931233711","0.004659810174721783","","0.8698507621135207","","","","0.007045580158199768","0.06190598827002594","0.007045580158199768","","0.8756039771475855","","","","","","",""
"sgd_sigmoid_1_0.05_32_2500","0.007082505118487739","","finished","-","","","2024-10-10T13:33:10.000Z","487","jdqz1le1","sigmoid","32","[8]","0.05","2500","","","","sgd","","","","","","","","2500","","0.06368182499137733","","0.8749520339291891","","0.08415762067981568","","","0.004832107187437491","0.050460293162363626","0.004832107187437491","","0.8650384791976389","","","","0.007082505118487739","0.06368182499137733","0.007082505118487739","","0.8749520339291891","","","","","","",""
"sgd_tanh_3_0.01_32_7500","0.0072513288473681934","","finished","-","","","2024-10-10T13:46:14.000Z","120","jdqz1le1","tanh","32","[8,8,8]","0.01","7500","","","","sgd","","","","","","","","7500","","0.05894752863339696","","0.8719712999137792","","0.08515473473253377","","","0.0033405766738649075","0.04148879281548869","0.0033405766738649075","","0.90669716320991","","","","0.0072513288473681934","0.05894752863339696","0.0072513288473681934","","0.8719712999137792","","","","","","",""
"sgd_tanh_2_0.01_32_2500","0.007306065296464612","","finished","-","","","2024-10-10T15:33:53.000Z","32","jdqz1le1","tanh","32","[8,16]","0.01","2500","","","","sgd","","","","","","","","2500","","0.06162493622818127","","0.871004878920792","","0.08547552454629695","","","0.00363252009110558","0.045035240514157984","0.00363252009110558","","0.8985431372227641","","","","0.007306065296464612","0.06162493622818127","0.007306065296464612","","0.871004878920792","","","","","","",""
"mbgd_tanh_1_0.05_16_2500","0.007384691428940575","","finished","-","","","2024-10-10T13:03:36.000Z","12","jdqz1le1","tanh","16","[16]","0.05","2500","","","","mbgd","","","","","","","","2500","","0.06082368204544242","","0.8696166641886249","","0.08593422734243077","","","0.005320930859019257","0.05270853499505075","0.005320930859019257","","0.8513855564536268","","","","0.007384691428940575","0.06082368204544242","0.007384691428940575","","0.8696166641886249","","","","","","",""
"mbgd_tanh_2_0.1_16_2500","0.007726734692960791","","finished","-","","","2024-10-10T14:49:04.000Z","6","jdqz1le1","tanh","16","[16,16]","0.1","2500","","","","mbgd","","","","","","","","861","","0.062064483596376965","","0.8635775842644466","","0.08790184692576597","","","0.005411513132578278","0.0559610975729674","0.005411513132578278","","0.8488555791739333","","","","0.008768519322734297","0.06789955034818215","0.008768519322734297","","0.845183944322422","","","","","","",""
"mbgd_tanh_1_0.2_32_7500","0.007738943650641426","","finished","-","","","2024-10-10T12:23:02.000Z","11","jdqz1le1","tanh","32","[8]","0.2","7500","","","","mbgd","","","","","","","","5185","","0.06286930591763333","","0.863362024190678","","0.08797126605114551","","","0.0043867956601414395","0.04936607289237779","0.0043867956601414395","","0.8774761008445562","","","","0.007703107345724658","0.06396514135388734","0.007703107345724658","","0.8639947462242474","","","","","","",""
"sgd_sigmoid_2_0.1_16_500","0.007833452444249052","","finished","-","","","2024-10-10T12:24:28.000Z","11","jdqz1le1","sigmoid","16","[16,8]","0.1","500","","","","sgd","","","","","","","","500","","0.061549189206825186","","0.8616933868626808","","0.08850679320961218","","","0.005421466772846889","0.05184642308949704","0.005421466772846889","","0.8485775724211726","","","","0.007833452444249052","0.061549189206825186","0.007833452444249052","","0.8616933868626808","","","","","","",""
